time|pressure
 3644118716.4777064323 |   670976
 3644118717.4777145386 |   670928
 3644118718.4777255058 |   670877
 3644118719.4775285721 |   670823
 3644118720.4777464867 |   670765
 3644118721.4777574539 |   670706
 3644118722.4776644707 |   670649
 3644118723.4777784348 |   670593
 3644118724.4776844978 |   670540
 3644118725.4777994156 |   670489
 3644118726.4778094292 |   670444
 3644118727.4778194427 |   670403
 3644118728.4777274132 |   670366
 3644118729.4777364731 |   670331
 3644118730.4778518677 |   670297
 3644118731.4777584076 |   670264
 3644118732.4782896042 |   670230
 3644118733.4777798653 |   670191
 3644118734.4778957367 |   670148
 3644118735.4779047966 |   670101
 3644118736.4779148102 |   670049
 3644118737.4779276848 |   669992
 3644118738.4778318405 |   669933
 3644118739.4779467583 |   669874
 3644118740.4779586792 |   669816
 3644118741.4778637886 |   669761
 3644118742.4777698517 |   669710
 3644118743.4777817726 |   669664
 3644118744.4778957367 |   669623
 3644118745.4778017998 |   669586
 3644118746.4779176712 |   669551
 3644118747.4777173996 |   669517
 3644118748.4783535004 |   669482
 3644118749.4779496193 |   669444
 3644118750.4779586792 |   669402
 3644118751.4779686928 |   669358
 3644118752.4779815674 |   669307
 3644118753.4780936241 |   669256
 3644118754.4780006409 |   669204
 3644118755.4781165123 |   669149
 3644118756.4780216217 |   669097
 3644118757.4781365395 |   669045
 3644118758.4781475067 |   668994
  3644118759.478158474 |   668947
 3644118760.4781675339 |   668901
 3644118761.4779715538 |   668858
 3644118762.4780845642 |   668813
 3644118763.4780955315 |   668771
 3644118764.4781074524 |   668728
 3644118765.4780125618 |   668685
 3644118766.4781274796 |   668641
 3644118767.4781384468 |   668596
 3644118768.4781475067 |   668551
  3644118769.478263855 |   668506
 3644118770.4780664444 |   668460
 3644118771.4784927368 |   668414
 3644118772.4781894684 |   668366
 3644118773.4782018661 |   668319
 3644118774.4782104492 |   668271
  3644118775.478222847 |   668223
 3644118776.4785466194 |   668175
 3644118777.4782428741 |   668128
 3644118778.4783577919 |   668080
 3644118779.4782648087 |   668034
 3644118780.4782748222 |   667986
 3644118781.4782848358 |   667941
 3644118782.4784007072 |   667896
 3644118783.4782028198 |   667849
 3644118784.4783167839 |   667805
 3644118785.4783287048 |   667760
 3644118786.4783377647 |   667715
  3644118787.478348732 |   667669
 3644118788.4782557487 |   667626
 3644118789.4784736633 |   667581
 3644118790.4782757759 |   667537
 3644118791.4783916473 |   667491
 3644118792.4782967567 |   667446
  3644118793.478307724 |   667400
 3644118794.4786314964 |   667355
 3644118795.4783287048 |   667308
 3644118796.4783396721 |   667260
 3644118797.4784545898 |   667211
 3644118798.4784636497 |   667162
 3644118799.4785785675 |   667111
 3644118800.4783816338 |   667060
 3644118801.4789118767 |   667009
 3644118802.4785056114 |   666960
 3644118803.4784135818 |   666912
 3644118804.4788398743 |   666868
 3644118805.4784345627 |   666825
 3644118806.4784455299 |   666785
 3644118807.4784545898 |   666748
 3644118808.4785685539 |   666711
 3644118809.4787898064 |   666674
 3644118810.4785895348 |   666635
  3644118811.478600502 |   666593
  3644118812.478717804 |   666547
 3644118813.4785175323 |   666498
 3644118814.4789447784 |   666445
 3644118815.4786448479 |   666387
 3644118816.4786534309 |   666328
 3644118817.4789767265 |   666268
 3644118818.4785728455 |   666211
 3644118819.4785814285 |   666155
 3644118820.4790086746 |   666106
 3644118821.4789156914 |   666061
  3644118822.478717804 |   666024
 3644118823.4787278175 |   665991
 3644118824.4786348343 |   665963
 3644118825.4786434174 |   665934
 3644118826.4786548615 |   665905
 3644118827.4787707329 |   665871
 3644118828.4786758423 |   665832
  3644118829.478998661 |   665784
  3644118830.479010582 |   665729
 3644118831.4788126945 |   665669
 3644118832.4786138535 |   665603
 3644118833.4787306786 |   665537
 3644118834.4787387848 |   665470
 3644118835.4788537025 |   665409
  3644118836.478761673 |   665356
 3644118837.4787707329 |   665310
 3644118838.4790935516 |   665274
 3644118839.4788966179 |   665242
 3644118840.4786987305 |   665217
 3644118841.4789175987 |   665191
  3644118842.478720665 |   665165
 3644118843.4788336754 |   665132
  3644118844.478843689 |   665094
 3644118845.4788556099 |   665047
 3644118846.4787607193 |   664993
 3644118847.4788765907 |   664933
 3644118848.4787836075 |   664869
 3644118849.4788966179 |   664801
 3644118850.4788036346 |   664738
 3644118851.4788155556 |   664678
  3644118852.478928566 |   664624
 3644118853.4788355827 |   664578
   3644118854.47884655 |   664540
 3644118855.4792737961 |   664506
 3644118856.4789705276 |   664475
 3644118857.4788794518 |   664447
  3644118858.479408741 |   664416
 3644118859.4790024757 |   664383
 3644118860.4790148735 |   664344
 3644118861.4789195061 |   664299
 3644118862.4790344238 |   664250
 3644118863.4790458679 |   664194
 3644118864.4789505005 |   664136
 3644118865.4789614677 |   664075
  3644118866.479077816 |   664014
 3644118867.4790868759 |   663956
 3644118868.4790964127 |   663902
 3644118869.4790058136 |   663851
 3644118870.4790148735 |   663805
 3644118871.4791288376 |   663765
  3644118872.479036808 |   663729
 3644118873.4790458679 |   663693
 3644118874.4792647362 |   663659
 3644118875.4790678024 |   663624
 3644118876.4790768623 |   663587
 3644118877.4790887833 |   663547
 3644118878.4792046547 |   663503
 3644118879.4791097641 |   663455
 3644118880.4792237282 |   663402
 3644118881.4791316986 |   663348
  3644118882.479244709 |   663293
 3644118883.4792556763 |   663237
 3644118884.4794764519 |   663184
 3644118885.4795885086 |   663131
 3644118886.4792866707 |   663083
 3644118887.4792985916 |   663037
 3644118888.4795155525 |   662995
 3644118889.4793186188 |   662954
 3644118890.4793305397 |   662915
 3644118891.4793395996 |   662877
 3644118892.4792456627 |   662837
 3644118893.4793624878 |   662797
 3644118894.4792675972 |   662753
 3644118895.4793815613 |   662706
 3644118896.4792895317 |   662660
 3644118897.4794025421 |   662609
 3644118898.4794135094 |   662559
 3644118899.4793205261 |   662507
 3644118900.4867277145 |   662455
 3644118901.4931969643 |   662404
 3644118902.4919567108 |   662355
 3644118903.4918637276 |   662306
 3644118904.4918737411 |   662260
 3644118905.4918847084 |   662215
 3644118906.4922089577 |   662171
 3644118907.4919056892 |   662128
  3644118908.492020607 |   662086
 3644118909.4920315742 |   662042
 3644118910.4919376373 |   661999
 3644118911.4920525551 |   661956
 3644118912.4919586182 |   661911
 3644118913.4920735359 |   661866
 3644118914.4918746948 |   661820
 3644118915.4920945168 |   661774
 3644118916.4920005798 |   661728
 3644118917.4920115471 |   661683
 3644118918.4924387932 |   661637
 3644118919.4920325279 |   661590
 3644118920.4921479225 |   661545
 3644118921.4919495583 |   661497
 3644118922.4921689034 |   661448
 3644118923.4920735359 |   661399
 3644118924.4920859337 |   661347
 3644118925.4920959473 |   661294
  3644118926.492210865 |   661243
 3644118927.4922208786 |   661191
 3644118928.4921269417 |   661144
 3644118929.4922418594 |   661099
 3644118930.4921479225 |   661057
 3644118931.4922637939 |   661020
  3644118932.492169857 |   660985
 3644118933.4922847748 |   660950
 3644118934.4923987389 |   660913
 3644118935.4926176071 |   660875
 3644118936.4923167229 |   660832
 3644118937.4923267365 |   660784
   3644118938.49233675 |   660731
 3644118939.4923477173 |   660675
  3644118940.492462635 |   660614
 3644118941.4924726486 |   660552
 3644118942.4924836159 |   660491
  3644118943.492389679 |   660434
  3644118944.492503643 |   660382
 3644118945.4928278923 |   660336
 3644118946.4923176765 |   660296
 3644118947.4924316406 |   660262
 3644118948.4924426079 |   660233
 3644118949.4925575256 |   660206
 3644118950.4928798676 |   660180
 3644118951.4925775528 |   660150
 3644118952.4929008484 |   660115
 3644118953.4923906326 |   660072
 3644118954.4925055504 |   660022
 3644118955.4925165176 |   659965
 3644118956.4926309586 |   659901
 3644118957.4928498268 |   659832
 3644118958.4926519394 |   659761
 3644118959.4927668571 |   659693
 3644118960.4926729202 |   659630
  3644118961.492787838 |   659576
 3644118962.4926939011 |   659531
  3644118963.493121624 |   659495
 3644118964.4927148819 |   659468
 3644118965.4932465553 |   659447
 3644118966.4929447174 |   659428
 3644118967.4928507805 |   659409
 3644118968.4928617477 |   659382
 3644118969.4928717613 |   659348
 3644118970.4928827286 |   659304
 3644118971.4927887917 |   659250
 3644118972.4929037094 |   659185
 3644118973.4932255745 |   659115
 3644118974.4929246902 |   659040
 3644118975.4928307533 |   658967
 3644118976.4930496216 |   658898
 3644118977.4930596352 |   658836
 3644118978.4928617477 |   658785
 3644118979.4929776192 |   658745
 3644118980.4929866791 |   658715
 3644118981.4931025505 |   658693
 3644118982.4929056168 |   658676
 3644118983.4930195808 |   658659
 3644118984.4930295944 |   658636
 3644118985.4929366112 |   658607
 3644118986.4930505753 |   658568
 3644118987.4930615425 |   658518
 3644118988.4930729866 |   658457
 3644118989.4930839539 |   658388
 3644118990.4933018684 |   658314
 3644118991.4932079315 |   658240
 3644118992.4932179451 |   658169
 3644118993.4931249619 |   658105
 3644118994.4932398796 |   658050
 3644118995.4932498932 |   658005
 3644118996.4931578636 |   657973
  3644118997.493270874 |   657949
 3644118998.4931778908 |   657929
 3644118999.4932918549 |   657912
 3644119000.4930949211 |   657891
 3644119001.4932088852 |   657864
 3644119002.4932198524 |   657827
 3644119003.4931268692 |   657781
 3644119004.4933447838 |   657724
   3644119005.49314785 |   657658
 3644119006.4932627678 |   657588
 3644119007.4930639267 |   657513
  3644119008.493282795 |   657441
 3644119009.4996476173 |   657372
 3644119010.4995536804 |   657314
 3644119011.4999818802 |   657266
 3644119012.4995756149 |   657229
  3644119013.499481678 |   657201
 3644119014.4997010231 |   657180
 3644119015.4996066093 |   657163
 3644119016.4999289513 |   657144
 3644119017.4997320175 |   657122
 3644119018.4995336533 |   657088
  3644119019.499648571 |   657045
 3644119020.4998679161 |   656992
 3644119021.4996700287 |   656929
 3644119022.5000967979 |   656860
 3644119023.4997959137 |   656786
 3644119024.4997019768 |   656713
 3644119025.4998159409 |   656643
 3644119026.4997239113 |   656582
 3644119027.4998378754 |   656530
 3644119028.4997439384 |   656489
 3644119029.4998588562 |   656457
 3644119030.4996609688 |   656436
 3644119031.4997749329 |   656417
 3644119032.4998898506 |   656396
 3644119033.4997959137 |   656372
  3644119034.499806881 |   656341
 3644119035.4998178482 |   656299
 3644119036.4998278618 |   656247
  3644119037.499838829 |   656187
 3644119038.4999537468 |   656117
 3644119039.4998588562 |   656045
 3644119040.4998698235 |   655975
 3644119041.4997768402 |   655910
 3644119042.4997868538 |   655853
 3644119043.4999017715 |   655806
 3644119044.5002937317 |   655768
 3644119045.4998197556 |   655738
 3644119046.4999337196 |   655713
 3644119047.4999446869 |   655691
   3644119048.49985075 |   655664
 3644119049.5000686646 |   655632
 3644119050.4999756813 |   655593
 3644119051.5000905991 |   655546
 3644119052.4999966621 |   655490
 3644119053.4999027252 |   655431
 3644119054.5001215935 |   655367
 3644119055.5001330376 |   655303
 3644119056.5003118515 |   655244
 3644119057.5001525879 |   655186
  3644119058.500164032 |   655135
 3644119059.5000705719 |   655089
  3644119060.500082016 |   655049
 3644119061.5001959801 |   655012
 3644119062.5002069473 |   654978
 3644119063.5001115799 |   654946
  3644119064.500123024 |   654912
 3644119065.5000300407 |   654876
 3644119066.5003175735 |   654837
 3644119067.5001549721 |   654795
 3644119068.5000619888 |   654747
 3644119069.5003209114 |   654696
  3644119070.500082016 |   654641
 3644119071.5001978874 |   654583
 3644119072.5003209114 |   654522
 3644119073.5001130104 |   654463
 3644119074.5002918243 |   654403
 3644119075.5001349449 |   654348
 3644119076.5001459122 |   654298
 3644119077.5003147125 |   654252
 3644119078.5003147125 |   654214
 3644119079.5004897118 |   654181
 3644119080.5001869202 |   654151
 3644119081.5007166862 |   654124
  3644119082.500415802 |   654094
 3644119083.5003299713 |   654064
 3644119084.5004367828 |   654025
 3644119085.5007610321 |   653980
 3644119086.5007696152 |   653925
 3644119087.5003089905 |   653865
 3644119088.5003738403 |   653797
 3644119089.5003848076 |   653727
 3644119090.5003957748 |   653657
 3644119091.5004067421 |   653593
 3644119092.5004167557 |   653535
 3644119093.5004277229 |   653489
 3644119094.5004386902 |   653452
 3644119095.5003409386 |   653424
 3644119096.5004587173 |   653403
 3644119097.5004706383 |   653384
 3644119098.5004796982 |   653364
 3644119099.5005946159 |   653336
 3644119100.5005025864 |   653300
 3644119101.5005116463 |   653253
 3644119102.5006256104 |   653196
 3644119103.5005335808 |   653128
 3644119104.5005426407 |   653057
 3644119105.5005526543 |   652983
 3644119106.5007739067 |   652914
 3644119107.5009908676 |   652851
 3644119108.5005846024 |   652800
 3644119109.5001926422 |   652758
 3644119110.5002026558 |   652725
 3644119111.5003166199 |   652699
 3644119112.5001206398 |   652678
 3644119113.5003390312 |   652655
 3644119114.5002455711 |   652629
 3644119115.5001549721 |   652594
 3644119116.5003709793 |   652551
 3644119117.5001740456 |   652500
 3644119118.5001859665 |   652441
 3644119119.5002989769 |   652378
 3644119120.5003099442 |   652312
 3644119121.5002179146 |   652250
 3644119122.5003318787 |   652189
 3644119123.5003428459 |   652135
 3644119124.5002508163 |   652086
 3644119125.5003647804 |   652042
 3644119126.5004787445 |   652003
 3644119127.5003867149 |   651968
  3644119128.500500679 |   651934
 3644119129.5006155968 |   651898
  3644119130.500210762 |   651863
 3644119131.5004286766 |   651824
 3644119132.5004396439 |   651782
 3644119133.5007648468 |   651737
 3644119134.5004606247 |   651689
 3644119135.5006809235 |   651639
 3644119136.5004849434 |   651588
 3644119137.5004940033 |   651536
 3644119138.5005049706 |   651485
  3644119139.500412941 |   651435
 3644119140.5004220009 |   651384
 3644119141.5008497238 |   651333
 3644119142.5004458427 |   651285
 3644119143.5003509521 |   651236
 3644119144.5004668236 |   651191
 3644119145.5003738403 |   651145
 3644119146.5009036064 |   651102
 3644119147.5006017685 |   651061
 3644119148.5005097389 |   651020
  3644119149.500623703 |   650981
 3644119150.5005307198 |   650942
  3644119151.500541687 |   650902
 3644119152.5005517006 |   650861
 3644119153.5004577637 |   650816
 3644119154.5007839203 |   650768
 3644119155.5005836487 |   650715
 3644119156.5006999969 |   650663
 3644119157.5007128716 |   650607
 3644119158.5005125999 |   650551
  3644119159.500731945 |   650495
  3644119160.500535965 |   650445
 3644119161.5010666847 |   650396
 3644119162.5006599426 |   650352
 3644119163.5007767677 |   650313
 3644119164.5007867813 |   650275
 3644119165.5006937981 |   650241
 3644119166.5007047653 |   650208
 3644119167.5006098747 |   650173
 3644119168.5007247925 |   650132
 3644119169.5006327629 |   650089
 3644119170.5007457733 |   650038
 3644119171.5007576942 |   649986
 3644119172.5007696152 |   649927
 3644119173.5007786751 |   649868
 3644119174.5006856918 |   649809
 3644119175.5009069443 |   649752
 3644119176.5011248589 |   649701
 3644119177.5008215904 |   649655
 3644119178.5006270409 |   649615
 3644119179.5008440018 |   649579
  3644119180.500854969 |   649545
 3644119181.5008687973 |   649513
  3644119182.500772953 |   649478
 3644119183.5008878708 |   649440
 3644119184.5008997917 |   649398
 3644119185.5009098053 |   649349
 3644119186.5009198189 |   649295
 3644119187.5008277893 |   649237
 3644119188.5009417534 |   649175
  3644119189.501265049 |   649114
 3644119190.5013818741 |   649056
  3644119191.500869751 |   649002
 3644119192.5009846687 |   648954
 3644119193.5008926392 |   648912
 3644119194.5010056496 |   648875
 3644119195.5008087158 |   648842
 3644119196.5009260178 |   648811
 3644119197.5010390282 |   648781
 3644119198.5008416176 |   648748
 3644119199.5010619164 |   648711
 3644119200.5010719299 |   648670
 3644119201.5010819435 |   648622
 3644119202.5008859634 |   648570
 3644119203.5009989738 |   648514
  3644119204.501115799 |   648454
 3644119205.5010228157 |   648393
 3644119206.5009288788 |   648333
 3644119207.5014595985 |   648276
 3644119208.5013666153 |   648224
 3644119209.5011687279 |   648176
  3644119210.501074791 |   648133
 3644119211.5011916161 |   648096
 3644119212.5012016296 |   648062
 3644119213.5011076927 |   648030
 3644119214.5012249947 |   647999
 3644119215.5012340546 |   647966
 3644119216.5015568733 |   647928
 3644119217.5016736984 |   647886
 3644119218.5011606216 |   647838
 3644119219.5012769699 |   647783
 3644119220.5010809898 |   647726
 3644119221.5015068054 |   647665
  3644119222.501308918 |   647604
 3644119223.5013217926 |   647545
  3644119224.501226902 |   647489
 3644119225.5013418198 |   647439
 3644119226.5012497902 |   647399
 3644119227.5013637543 |   647363
 3644119228.5012698174 |   647333
  3644119229.501282692 |   647303
 3644119230.5013957024 |   647273
 3644119231.5013027191 |   647241
 3644119232.5012097359 |   647202
 3644119233.5012197495 |   647158
 3644119234.5014386177 |   647109
 3644119235.5012426376 |   647056
 3644119236.5017738342 |   647000
 3644119237.5013680458 |   646943
 3644119238.5013799667 |   646891
 3644119239.5014939308 |   646839
 3644119240.5015048981 |   646792
 3644119241.5014119148 |   646747
 3644119242.5014209747 |   646706
 3644119243.5015368462 |   646668
 3644119244.5014448166 |   646631
 3644119245.5014538765 |   646593
 3644119246.5013608932 |   646554
 3644119247.5013728142 |   646514
 3644119248.5014858246 |   646473
 3644119249.5014967918 |   646430
 3644119250.5014057159 |   646385
 3644119251.5015187263 |   646338
 3644119252.5015296936 |   646291
 3644119253.5016469955 |   646240
 3644119254.5014476776 |   646191
 3644119255.5019798279 |   646138
   3644119256.50167799 |   646087
 3644119257.5016889572 |   646037
 3644119258.5014896393 |   645987
 3644119259.5017108917 |   645941
 3644119260.5016169548 |   645898
 3644119261.5016279221 |   645856
 3644119262.5015349388 |   645818
 3644119263.5015449524 |   645780
 3644119264.5016598701 |   645745
 3644119265.5017757416 |   645710
  3644119266.501680851 |   645673
 3644119267.5016927719 |   645635
 3644119268.5017046928 |   645594
 3644119269.5018177032 |   645550
 3644119270.5016207695 |   645503
 3644119271.5020489693 |   645453
 3644119272.5019536018 |   645400
 3644119273.5017557144 |   645347
  3644119274.501560688 |   645294
 3644119275.5016736984 |   645241
 3644119276.5016856194 |   645191
 3644119277.5018029213 |   645143
  3644119278.501914978 |   645100
 3644119279.5018219948 |   645061
 3644119280.5017299652 |   645025
 3644119281.5017399788 |   644993
 3644119282.5018548965 |   644960
 3644119283.5016589165 |   644928
 3644119284.5018768311 |   644892
 3644119285.5019907951 |   644851
 3644119286.5022120476 |   644807
 3644119287.5019087791 |   644755
 3644119288.5021276474 |   644701
 3644119289.5018267632 |   644643
 3644119290.5020446777 |   644585
  3644119291.501847744 |   644529
 3644119292.5019650459 |   644476
 3644119293.5019726753 |   644428
 3644119294.5019836426 |   644386
  3644119295.501891613 |   644350
 3644119296.5020060539 |   644316
 3644119297.5020170212 |   644286
 3644119298.5019249916 |   644254
 3644119299.5022468567 |   644220
 3644119300.5018405914 |   644182
 3644119301.5019578934 |   644140
 3644119302.5020709038 |   644092
  3644119303.502081871 |   644039
  3644119304.502093792 |   643983
 3644119305.5020008087 |   643924
 3644119306.5020098686 |   643865
 3644119307.5020217896 |   643811
 3644119308.5021367073 |   643762
 3644119309.5020427704 |   643720
 3644119310.5021586418 |   643684
 3644119311.5021677017 |   643653
  3644119312.502178669 |   643623
 3644119313.5023999214 |   643596
 3644119314.5021996498 |   643562
 3644119315.5022106171 |   643525
 3644119316.5022239685 |   643477
 3644119317.5022330284 |   643424
 3644119318.5021400452 |   643364
 3644119319.5021519661 |   643301
 3644119320.5022659302 |   643239
 3644119321.5022759438 |   643180
 3644119322.5022888184 |   643128
 3644119323.5021939278 |   643085
  3644119324.502204895 |   643050
 3644119325.5026340485 |   643022
   3644119326.50233078 |   642999
 3644119327.5024456978 |   642976
 3644119328.5023527145 |   642951
 3644119329.5023636818 |   642916
 3644119330.5023736954 |   642876
 3644119331.5023856163 |   642827
 3644119332.5022916794 |   642768
 3644119333.5027189255 |   642703
 3644119334.5024189949 |   642635
 3644119335.5026369095 |   642566
 3644119336.5024390221 |   642502
 3644119337.5027637482 |   642444
 3644119338.5022506714 |   642395
 3644119339.5024719238 |   642356
 3644119340.5023798943 |   642327
 3644119341.5022850037 |   642306
 3644119342.5025038719 |   642288
 3644119343.5025157928 |   642270
 3644119344.5024209023 |   642249
   3644119345.50253582 |   642219
 3644119346.5024447441 |   642180
 3644119347.5027656555 |   642129
 3644119348.5024647713 |   642070
 3644119349.5025806427 |   642001
 3644119350.5030069351 |   641927
 3644119351.5024967194 |   641853
 3644119352.5028209686 |   641785
 3644119353.5024147034 |   641725
 3644119354.5026340485 |   641675
 3644119355.5026459694 |   641638
  3644119356.502655983 |   641609
 3644119357.5026659966 |   641589
  3644119358.502573967 |   641572
 3644119359.5025830269 |   641556
 3644119360.5026988983 |   641533
 3644119361.5026068687 |   641506
 3644119362.5025110245 |   641466
 3644119363.5026268959 |   641418
 3644119364.5026388168 |   641358
 3644119365.5025448799 |   641293
 3644119366.5027637482 |   641223
 3644119367.5027756691 |   641153
 3644119368.5026798248 |   641083
 3644119369.5026917458 |   641020
 3644119370.5025997162 |   640966
 3644119371.5026087761 |   640921
 3644119372.5027236938 |   640885
 3644119373.5028409958 |   640858
 3644119374.5028486252 |   640835
 3644119375.5028610229 |   640815
 3644119376.5026650429 |   640797
  3644119377.502779007 |   640771
 3644119378.5027890205 |   640739
 3644119379.5028009415 |   640700
  3644119380.502810955 |   640653
 3644119381.5029258728 |   640596
 3644119382.5028338432 |   640535
 3644119383.5029478073 |   640470
 3644119384.5029587746 |   640405
 3644119385.5028657913 |   640342
 3644119386.5028758049 |   640283
 3644119387.5029907227 |   640229
 3644119388.5028996468 |   640184
 3644119389.5033240318 |   640145
 3644119390.5029187202 |   640111
 3644119391.5028276443 |   640080
 3644119392.5029397011 |   640053
 3644119393.5028467178 |   640025
 3644119394.5029640198 |   639997
 3644119395.5030779839 |   639964
 3644119396.5030879974 |   639928
  3644119397.503516674 |   639885
 3644119398.5030059814 |   639837
 3644119399.5029129982 |   639782
 3644119400.5030288696 |   639725
 3644119401.5030388832 |   639663
 3644119402.5029449463 |   639603
 3644119403.5033736229 |   639544
 3644119404.5029668808 |   639488
 3644119405.5033936501 |   639438
 3644119406.5030937195 |   639392
 3644119407.5031027794 |   639354
 3644119408.5031137466 |   639320
 3644119409.5031256676 |   639290
 3644119410.5031347275 |   639262
 3644119411.5034589767 |   639232
 3644119412.5031590462 |   639202
 3644119413.5029597282 |   639166
 3644119414.5031785965 |   639127
 3644119415.5029816628 |   639082
 3644119416.5029916763 |   639029
 3644119417.5035238266 |   638972
 3644119418.5032229424 |   638912
 3644119419.5033369064 |   638849
 3644119420.5032439232 |   638787
 3644119421.5032567978 |   638729
 3644119422.5033688545 |   638677
  3644119423.503276825 |   638631
 3644119424.5035996437 |   638596
  3644119425.503194809 |   638566
 3644119426.5032048225 |   638541
 3644119427.5034246445 |   638519
  3644119428.503226757 |   638494
 3644119429.5033416748 |   638462
 3644119430.5032486916 |   638423
 3644119431.5032577515 |   638376
 3644119432.5033726692 |   638318
 3644119433.5032820702 |   638254
 3644119434.5033946037 |   638187
 3644119435.5034060478 |   638122
 3644119436.5037307739 |   638061
 3644119437.5034279823 |   638007
 3644119438.5034389496 |   637962
 3644119439.5034508705 |   637926
 3644119440.5034608841 |   637895
 3644119441.5035748482 |   637869
 3644119442.5037956238 |   637845
 3644119443.5035967827 |   637817
 3644119444.5033998489 |   637785
 3644119445.5035157204 |   637747
 3644119446.5035247803 |   637701
 3644119447.5035357475 |   637648
 3644119448.5035486221 |   637592
 3644119449.5034537315 |   637532
 3644119450.5035686493 |   637472
 3644119451.5035810471 |   637416
 3644119452.5039029121 |   637361
 3644119453.5034976006 |   637312
 3644119454.5036129951 |   637270
 3644119455.5035190582 |   637233
 3644119456.5034246445 |   637198
 3644119457.5035419464 |   637166
 3644119458.5035510063 |   637134
 3644119459.5036668777 |   637100
 3644119460.5036787987 |   637062
 3644119461.5038967133 |   637020
 3644119462.5030727386 |   636972
 3644119463.5037107468 |   636921
 3644119464.5040326118 |   636866
 3644119465.5037307739 |   636810
 3644119466.5037436485 |   636757
 3644119467.5036478043 |   636705
 3644119468.5036587715 |   636659
 3644119469.5035676956 |   636613
 3644119470.5037846565 |   636575
 3644119471.5040040016 |   636540
 3644119472.5038080215 |   636505
 3644119473.5038180351 |   636470
 3644119474.5038290024 |   636432
 3644119475.5037360191 |   636391
 3644119476.5038509369 |   636345
     3644119477.503757 |   636298
 3644119478.5038738251 |   636247
 3644119479.5032567978 |   636196
 3644119480.5038938522 |   636146
 3644119481.5038018227 |   636099
 3644119482.5038099289 |   636053
 3644119483.5033006668 |   636011
 3644119484.5034170151 |   635969
 3644119485.5034270287 |   635928
 3644119486.5039577484 |   635888
 3644119487.5038657188 |   635846
 3644119488.5042929649 |   635805
 3644119489.5039896965 |   635760
 3644119490.5040030479 |   635716
 3644119491.5042200089 |   635672
 3644119492.5043358803 |   635626
 3644119493.5035147667 |   635580
 3644119494.5035238266 |   635533
 3644119495.5035347939 |   635486
 3644119496.5039629936 |   635439
 3644119497.5040779114 |   635389
 3644119498.5035667419 |   635339
 3644119499.5040998459 |   635290
 3644119500.5041098595 |   635243
 3644119501.5041208267 |   635198
 3644119502.5037169456 |   635157
 3644119503.5041418076 |   635119
 3644119504.5036330223 |   635083
 3644119505.5041646957 |   635051
 3644119506.5042786598 |   635017
 3644119507.5036649704 |   634982
 3644119508.5041980743 |   634942
 3644119509.5036859512 |   634897
  3644119510.504322052 |   634845
 3644119511.5038137436 |   634789
  3644119512.504447937 |   634729
 3644119513.5038337708 |   634667
 3644119514.5037417412 |   634606
 3644119515.5045847893 |   634550
 3644119516.5038657188 |   634498
 3644119517.5037746429 |   634454
 3644119518.5038876534 |   634416
 3644119519.5036897659 |   634386
 3644119520.5038070679 |   634360
 3644119521.5045456886 |   634337
 3644119522.5038266182 |   634311
 3644119523.5039439201 |   634282
 3644119524.5046830177 |   634249
 3644119525.5050058365 |   634206
 3644119526.5047049522 |   634158
 3644119527.5039849281 |   634101
 3644119528.5038928986 |   634037
 3644119529.5048418045 |   633971
 3644119530.5039129257 |   633905
 3644119531.5039248466 |   633841
 3644119532.5040407181 |   633783
 3644119533.5040507317 |   633733
 3644119534.5039567947 |   633692
 3644119535.5039687157 |   633660
 3644119536.5039777756 |   633635
 3644119537.5038847923 |   633615
 3644119538.5047307014 |   633597
 3644119539.5041160583 |   633577
 3644119540.5040216446 |   633550
 3644119541.5039310455 |   633514
 3644119542.5039396286 |   633466
 3644119543.5039510727 |   633409
 3644119544.5041708946 |   633343
 3644119545.5039730072 |   633271
 3644119546.5040869713 |   633197
 3644119547.5040988922 |   633126
 3644119548.5040049553 |   633063
  3644119549.504119873 |   633009
  3644119550.504131794 |   632967
 3644119551.5041408539 |   632935
 3644119552.5040478706 |   632912
 3644119553.5040597916 |   632895
 3644119554.5041737556 |   632879
 3644119555.5041837692 |   632861
 3644119556.5040926933 |   632837
 3644119557.5043096542 |   632804
  3644119558.504216671 |   632761
 3644119559.5042290688 |   632707
 3644119560.5042386055 |   632645
 3644119561.5042486191 |   632577
 3644119562.5042619705 |   632503
 3644119563.5042710304 |   632431
 3644119564.5042829514 |   632364
 3644119565.5043988228 |   632302
 3644119566.5043039322 |   632252
 3644119567.5043148994 |   632212
 3644119568.5043258667 |   632184
 3644119569.5042319298 |   632164
  3644119570.504242897 |   632148
  3644119571.504254818 |   632133
  3644119572.504368782 |   632114
 3644119573.5043797493 |   632087
 3644119574.5042877197 |   632050
 3644119575.5044007301 |   632001
 3644119576.5051417351 |   631939
 3644119577.5044236183 |   631871
 3644119578.5045366287 |   631796
 3644119579.5043406487 |   631720
 3644119580.5047688484 |   631652
 3644119581.5067567825 |   631589
 3644119582.5045809746 |   631538
  3644119583.504488945 |   631501
 3644119584.5044989586 |   631472
 3644119585.5045089722 |   631450
 3644119586.5044178963 |   631433
 3644119587.5045309067 |   631415
 3644119588.5044379234 |   631393
 3644119589.5045537949 |   631365
 3644119590.5045638084 |   631327
  3644119591.504573822 |   631281
 3644119592.5050029755 |   631227
  3644119593.504491806 |   631165
 3644119594.5049200058 |   631100
 3644119595.5045146942 |   631034
